cdf,batch_num_decode_tokens,replica
0.0,0.0,0
0.01,10.074696689511441,0
0.02,10.913817739716958,0
0.03,10.913817739716958,0
0.04,10.913817739716958,0
0.05,12.06167417903937,0
0.06,12.06167417903937,0
0.07,12.06167417903937,0
0.08,12.06167417903937,0
0.09,12.06167417903937,0
0.1,13.066290498147941,0
0.11,13.066290498147941,0
0.12,13.066290498147941,0
0.13,13.066290498147941,0
0.14,13.066290498147941,0
0.15,13.066290498147941,0
0.16,13.066290498147941,0
0.17,13.874292528934198,0
0.18,13.874292528934198,0
0.19,13.874292528934198,0
0.2,13.874292528934198,0
0.21,13.874292528934198,0
0.22,13.874292528934198,0
0.23,13.874292528934198,0
0.24,13.874292528934198,0
0.25,15.029881751769887,0
0.26,15.029881751769887,0
0.27,15.029881751769887,0
0.28,15.029881751769887,0
0.29,15.029881751769887,0
0.3,15.029881751769887,0
0.31,15.029881751769887,0
0.32,15.959309654787097,0
0.33,15.959309654787097,0
0.34,15.959309654787097,0
0.35000000000000003,15.959309654787097,0
0.36,15.959309654787097,0
0.37,15.959309654787097,0
0.38,16.94621214351123,0
0.39,16.94621214351123,0
0.4,16.94621214351123,0
0.41000000000000003,16.94621214351123,0
0.42,16.94621214351123,0
0.43,16.94621214351123,0
0.44,17.994143369901202,0
0.45,17.994143369901202,0
0.46,17.994143369901202,0
0.47000000000000003,17.994143369901202,0
0.48,17.994143369901202,0
0.49,19.106877269947287,0
0.5,19.106877269947287,0
0.51,19.106877269947287,0
0.52,19.106877269947287,0
0.53,19.88667024086647,0
0.54,19.88667024086647,0
0.55,19.88667024086647,0
0.56,19.88667024086647,0
0.5700000000000001,21.116435486210914,0
0.58,21.116435486210914,0
0.59,21.116435486210914,0
0.6,21.97824287264948,0
0.61,21.97824287264948,0
0.62,21.97824287264948,0
0.63,21.97824287264948,0
0.64,21.97824287264948,0
0.65,22.875222481777087,0
0.66,22.875222481777087,0
0.67,22.875222481777087,0
0.68,22.875222481777087,0
0.6900000000000001,22.875222481777087,0
0.7000000000000001,23.808809768044906,0
0.71,23.808809768044906,0
0.72,23.808809768044906,0
0.73,23.808809768044906,0
0.74,24.78049876990369,0
0.75,24.78049876990369,0
0.76,24.78049876990369,0
0.77,25.791844500743554,0
0.78,25.791844500743554,0
0.79,25.791844500743554,0
0.8,26.84446543741302,0
0.81,26.84446543741302,0
0.8200000000000001,26.84446543741302,0
0.8300000000000001,27.940046110299996,0
0.84,27.940046110299996,0
0.85,29.080339799119507,0
0.86,29.080339799119507,0
0.87,30.267171338722385,0
0.88,30.267171338722385,0
0.89,30.878629345565244,0
0.9,32.13885296950424,0
0.91,32.13885296950424,0
0.92,32.788122726463925,0
0.93,34.12627690364846,0
0.9400000000000001,34.8156966390757,0
0.9500000000000001,36.236600491297956,0
0.96,37.71549450175803,0
0.97,41.682206632979195,0
0.98,46.99674474344797,0
0.99,50.91110157430113,0
1.0,55.15148501578211,0
